,squareMeters,numberOfRooms,hasPool,cityCode,price
6306,36580,72,0,22484,3664202.8
6307,50013,60,1,36376,5014166.0
6308,3763,30,1,31506,381105.3
6309,93256,79,0,57645,9333157.1
6310,85705,30,0,21317,8575077.6
6311,10714,79,1,85646,1076250.0
6312,10540,64,1,50820,1059468.8
6313,70126,97,1,26733,7018315.1
6314,87915,21,1,47935,8800446.3
6315,44244,81,1,38363,4434431.4
6316,65101,3,0,26676,6515401.9
6317,93278,87,1,86035,9339538.5
6318,38372,21,0,88138,3842724.8
6319,97165,58,1,86193,9720521.5
6320,42113,92,0,88214,4217469.8
6321,7288,21,1,88937,734763.5
6322,62690,100,1,72906,6277655.5
6323,32689,28,1,92851,3273464.1
6324,21106,68,0,38256,2114088.5
6325,4921,12,1,11203,493917.8
6326,96988,90,1,42044,9704380.8
6327,28363,59,1,65674,2845490.1
6328,13374,74,0,49372,1342193.5
6329,16932,34,0,90014,1700179.7
6330,66258,9,1,52280,6637330.5
6331,63975,54,0,58329,6401849.8
6332,11028,69,1,5188,1108926.3
6333,7316,76,1,22058,745551.9
6334,27924,58,0,28349,2799025.3
6335,65349,77,0,10582,6544694.0
6336,10370,59,1,19103,1045712.5
6337,72581,60,0,79804,7258967.4
6338,42957,43,1,90521,4303225.2
6339,26308,85,0,11385,2631805.7
6340,2168,37,0,11939,223041.3
6341,55289,60,0,8389,5531801.9
6342,42870,46,1,70226,4299631.2
6343,40953,14,1,25783,4102635.7
6344,37955,75,0,83574,3796781.8
6345,1663,46,0,99004,174521.2
6346,75755,83,1,60431,7581701.0
6347,51290,95,1,6166,5136728.3
6348,78122,55,1,48797,7822983.6
6349,49757,66,1,93653,4982131.0
6350,75669,31,1,58394,7578283.3
6351,3239,45,0,68880,327481.7
6352,97887,4,0,47626,9799403.8
6353,75972,70,1,46878,7601494.6
6354,15426,19,1,24764,1549952.1
6355,51566,33,0,72901,5170194.8
6356,95395,4,0,68865,9543121.4
6357,41926,87,1,97060,4197897.9
6358,25150,37,1,24132,2520440.1
6359,75727,78,1,10993,7583793.2
6360,85663,32,1,49709,8575283.5
6361,73488,84,1,22459,7356188.6
6362,25059,55,0,75737,2513876.5
6363,61878,21,0,10832,6192576.5
6364,83920,2,0,89999,8393890.5
6365,54086,33,1,64018,5416631.7
6366,36608,49,1,88036,3667019.4
6367,8369,69,1,21714,846945.2
6368,84048,57,1,78424,8408266.5
6369,48926,17,1,25232,4897709.0
6370,94188,43,1,15593,9422005.0
6371,33052,26,1,97335,3312643.2
6372,4372,39,0,54930,441738.2
6373,51744,59,1,260,5179860.6
6374,13117,70,1,20122,1320033.2
6375,59776,37,0,80960,5985363.9
6376,85707,92,0,7476,8578494.3
6377,2248,84,0,39443,229172.0
6378,81668,40,1,10622,8175885.9
6379,79760,69,1,91743,7986501.2
6380,93833,4,1,8424,9390420.3
6381,58543,15,1,56756,5858487.9
6382,66283,39,1,81648,6640110.8
6383,87603,70,1,93659,8768975.0
6384,27612,18,1,76879,2770163.9
6385,10379,47,0,88003,1039247.5
6386,79577,98,1,2409,7967626.8
6387,57441,80,1,25860,5754031.3
6388,24303,23,1,75351,2440617.2
6389,54872,70,1,57546,5491066.5
6390,18086,7,0,90664,1814230.1
6391,21150,95,1,75764,2124502.6
6392,92617,79,1,69446,9271402.1
6393,54337,38,1,40892,5437840.3
6394,89721,32,1,7715,8978088.5
6395,7863,79,0,47905,788123.3
6396,34358,64,1,87653,3442393.5
6397,49898,50,1,23555,5000704.0
6398,39405,62,1,85002,3944548.1
6399,33349,27,0,44765,3336491.1
6400,89715,46,0,14625,8978105.1
6401,53396,77,0,66177,5344746.0
6402,99085,61,0,82878,9916844.0
6403,70247,96,0,461,7034364.0
6404,35153,86,0,64040,3522618.4
6405,22121,33,0,26323,2217570.5
6406,34288,43,0,51620,3435548.1
6407,42078,4,1,51158,4213583.5
6408,96791,100,1,56285,9683987.1
6409,900,20,1,77438,100197.8
6410,58150,80,0,82871,5820741.0
6411,68102,83,1,99552,6818967.9
6412,69418,3,1,32221,6951279.2
6413,42630,49,1,43807,4267672.1
6414,35249,56,1,98833,3529536.2
6415,14344,86,1,32160,1446006.3
6416,16446,77,1,47502,1650622.7
6417,95733,49,1,35699,9584807.3
6418,85425,29,1,74849,8552545.4
6419,71472,96,1,8617,7154589.5
6420,13440,31,0,97679,1345546.6
6421,22061,59,1,37784,2212814.7
6422,55439,63,0,70776,5550349.6
6423,88001,56,1,70983,8804639.7
6424,70613,7,1,82418,7071960.1
6425,35488,2,0,34602,3559112.8
6426,12700,91,1,46665,1279169.4
6427,23885,12,0,13607,2392010.2
6428,36667,61,1,63067,3675788.1
6429,19189,63,0,77201,1922029.4
6430,61418,32,0,21724,6148450.0
6431,27995,63,1,35061,2809288.3
6432,39385,6,0,1529,3941795.2
6433,55333,24,0,785,5539161.7
6434,97187,12,1,2696,9729784.2
6435,68985,86,0,95557,6901750.9
6436,71354,33,0,80274,7140052.9
6437,57026,87,1,30077,5710109.4
6438,62149,91,1,28244,6221668.1
6439,25836,91,1,9484,2597793.7
6440,74465,22,1,46001,7460896.2
6441,33304,5,0,89874,3334300.1
6442,59660,46,0,29234,5975034.5
6443,22298,4,1,87813,2236646.2
6444,82554,79,1,55438,8265275.4
6445,97970,33,1,72344,9809237.0
6446,60187,59,1,33304,6023643.9
6447,57930,16,0,23141,5796201.0
6448,59392,87,1,90245,5948797.1
6449,45324,46,0,32536,4536393.4
6450,83245,91,0,37822,8327808.2
6451,21086,3,1,98248,2116427.6
6452,88539,18,0,78663,8858484.3
6453,75402,73,0,13664,7545890.2
6454,17347,33,0,31368,1742732.5
6455,77765,35,1,79725,7782483.5
6456,16187,17,1,78230,1625626.8
6457,9972,95,0,30032,1004815.8
6458,57015,65,1,26542,5711455.4
6459,24237,8,1,96246,2430773.1
6460,80995,7,1,28239,8106168.9
6461,31055,90,0,9711,3109679.2
6462,97831,19,1,73394,9790034.4
6463,89089,45,0,35668,8914602.0
6464,36555,40,0,60887,3661032.0
6465,44247,65,0,22087,4430620.5
6466,202,18,0,38322,28295.6
6467,45403,29,1,31613,4547042.2
6468,39611,5,1,99753,3968264.5
6469,78016,21,0,72131,7809472.3
6470,37065,25,0,9237,3709895.8
6471,35415,88,1,28360,3552201.5
6472,22884,87,1,60484,2292005.4
6473,83954,89,1,51294,8404690.3
6474,63780,43,1,39743,6386345.8
6475,35758,61,0,12853,3578395.8
6476,72555,30,1,40387,7264099.9
6477,42136,53,0,19268,4217052.4
6478,29798,98,0,60178,2981776.5
6479,38643,53,1,17695,3874219.5
6480,98799,55,0,15155,9887392.0
6481,55668,20,1,64823,5576689.9
6482,65786,55,0,86843,6581341.3
6483,80000,2,1,70105,8007346.3
6484,19443,16,1,28306,1954996.6
6485,5354,30,1,40829,545595.1
6486,19534,47,0,53253,1954981.1
6487,58585,7,1,54687,5864736.0
6488,51547,65,1,81729,5158989.2
6489,93363,43,0,73200,9341198.0
6490,47258,43,0,50259,4727374.5
6491,57117,12,1,76093,5722262.4
6492,49557,62,0,40618,4960553.0
6493,90164,28,1,50419,9022533.6
6494,1500,47,0,89992,153756.1
6495,54245,57,1,58253,5426769.1
6496,87795,88,1,36581,8787355.1
6497,24523,60,0,40504,2457562.8
6498,68595,48,1,91163,6865628.8
6499,20304,57,0,27582,2039313.9
6500,11471,17,0,64766,1152849.3
6501,46644,7,0,63744,4668991.7
6502,20771,46,1,75020,2083710.9
6503,84716,69,1,42723,8479849.8
6504,34762,70,0,25393,3482612.0
6505,37442,66,0,54775,3750097.3
6506,83214,74,1,17536,8329159.5
6507,5460,77,0,98186,552196.6
6508,36297,35,1,34344,3635567.3
6509,81557,38,1,50028,8162608.0
6510,30300,49,0,95266,3033117.8
6511,79814,32,1,11928,7995547.1
6512,94707,30,1,72014,9473157.4
6513,17934,50,1,30525,1801096.3
6514,57939,26,1,88128,5805607.1
6515,13814,46,0,48615,1388629.7
6516,13461,8,0,16464,1349819.6
6517,16693,26,1,97134,1673561.0
6518,5888,66,1,41133,597556.4
6519,79610,75,1,84828,7968541.1
6520,27655,12,0,95042,2767015.9
6521,5849,39,0,7619,588467.9
6522,99536,98,0,81518,9956467.2
6523,70383,10,1,47496,7050270.5
6524,40372,84,1,5872,4042590.1
6525,63975,72,1,17172,6404090.0
6526,2155,71,0,54648,219290.0
6527,58516,5,1,14407,5859646.2
6528,22238,14,1,58635,2229057.0
6529,17345,42,0,41130,1739138.9
6530,27002,82,1,55734,2703257.7
6531,68667,86,0,18037,6867515.5
6532,31054,55,0,78974,3108729.4
6533,229,49,0,72140,27438.4
6534,87800,12,1,1517,8790424.0
6535,73069,63,0,20202,7310442.1
6536,6031,83,0,92426,604367.7
6537,76903,36,1,9927,7700543.6
6538,9889,1,1,54796,994976.6
6539,61745,93,1,34986,6180867.9
6540,91532,10,0,34847,9156554.0
6541,99609,23,0,28112,9967075.6
6542,82665,29,1,73427,8280105.8
6543,97179,55,0,69351,9724166.3
6544,79582,64,0,80064,7960890.1
6545,16852,87,0,92564,1690910.4
6546,43920,77,1,48540,4396723.3
6547,86397,46,0,53764,8649275.7
6548,65883,13,1,41150,6599494.8
6549,93815,20,0,82210,9383412.4
6550,27902,16,0,84915,2797357.1
6551,59732,69,1,63449,5982091.1
6552,36428,100,1,44144,3649020.8
6553,37174,4,0,47230,3721209.0
6554,79770,44,0,80253,7983537.1
6555,78259,19,0,75751,7829196.2
6556,22811,75,0,19684,2285502.6
6557,35912,88,1,70635,3603983.8
6558,1575,80,1,89846,163475.6
6559,42934,40,0,308,4297263.0
6560,54016,26,1,89320,5407699.0
6561,78983,57,0,29884,7904937.0
6562,81319,73,0,76707,8141470.0
6563,70432,23,0,93301,7044387.2
6564,53762,45,1,40769,5385468.0
6565,43761,53,1,21224,4378702.3
6566,50643,24,0,32207,5070436.3
6567,38305,8,0,73718,3833081.0
6568,13389,10,1,28124,1349726.5
6569,81783,82,1,12296,8186131.4
6570,60511,56,0,33405,6056788.6
6571,96387,58,1,37619,9643438.2
6572,51687,86,1,79550,5183003.6
6573,86933,58,0,90450,8694297.1
6574,15124,18,1,52316,1524899.7
6575,8931,100,1,52719,902753.7
6576,90091,92,0,63399,9018116.4
6577,16279,75,1,69083,1636515.7
6578,52345,71,1,66187,5241325.3
6579,5916,43,0,17202,592539.8
6580,47499,94,1,93032,4758839.4
6581,44208,15,0,41113,4425818.9
6582,40137,65,1,55276,4022874.7
6583,74309,19,0,81934,7433733.5
6584,98094,92,1,63978,9813413.8
6585,32029,72,1,85543,3213964.9
6586,11182,56,0,43328,1128240.3
6587,57962,15,0,51802,5808764.3
6588,44967,50,1,32613,4505471.2
6589,36466,74,0,95070,3648757.1
6590,81394,65,0,53264,8145950.9
6591,78189,16,1,93841,7828149.4
6592,21919,54,0,51512,2196404.3
6593,43645,90,0,3952,4369168.2
6594,67448,43,0,91122,6745520.0
6595,80150,54,0,82665,8020491.7
6596,93032,31,0,9809,9304114.1
6597,82838,72,0,34643,8291462.1
6598,2563,12,0,77947,264728.9
6599,81299,73,0,63514,8137736.0
6600,50092,70,0,29402,5014491.8
6601,77048,8,1,89284,7711979.3
6602,47628,81,0,23354,4768776.1
6603,97976,14,1,41181,9805123.2
6604,10446,11,0,38850,1052752.8
6605,26901,75,0,56961,2693285.5
6606,87864,47,0,36107,8798646.6
6607,30510,55,1,85114,3057646.3
6608,32546,23,1,51315,3262467.1
6609,61398,100,1,14985,6151348.3
6610,10652,2,0,63049,1069306.6
6611,64331,38,1,73160,6442542.2
6612,72319,69,1,61094,7245147.1
6613,51214,19,0,69954,5123070.2
6614,34640,76,0,66936,3466722.0
6615,82751,79,1,57742,8284460.3
6616,6443,10,0,2129,650272.8
6617,81951,43,0,58606,8201048.9
6618,61054,81,0,3830,6110657.0
6619,42557,71,1,46686,4264085.5
6620,22505,49,1,90283,2258877.8
6621,41600,16,1,3766,4170132.0
6622,22701,51,1,70273,2274785.9
6623,77446,14,1,97611,7749398.3
6624,81793,15,1,30542,8182431.6
6625,77150,58,1,98286,7719651.6
6626,53326,11,1,62634,5340791.0
6627,96685,27,1,2350,9682268.2
6628,82158,72,0,65796,8227135.0
6629,24972,4,1,61431,2511380.7
6630,8746,3,0,84452,880925.8
6631,38449,86,1,18593,3852125.9
6632,36187,7,0,60158,3624960.0
6633,6518,5,0,93915,653208.2
6634,33785,16,0,55746,3383514.4
6635,20556,91,0,68663,2057988.4
6636,89198,78,1,33574,8925638.0
6637,39664,87,0,77062,3973483.7
6638,14401,33,1,59071,1445095.6
6639,49382,21,0,95918,4945454.5
6640,86571,73,0,10242,8658306.7
6641,10727,22,0,17837,1077784.2
6642,86688,99,0,10122,8672319.8
6643,79410,40,1,97398,7949040.1
6644,74330,52,0,88787,7434095.1
6645,1754,87,0,61786,185004.3
6646,93571,56,1,8101,9365745.8
6647,70380,17,1,15061,7047022.6
6648,40006,65,1,94442,4012759.1
6649,66327,83,0,67510,6636303.0
6650,86204,84,1,13616,8625334.1
6651,62752,73,1,57730,6281821.7
6652,49183,71,1,81251,4922034.5
6653,20755,74,0,14904,2083312.7
6654,82626,67,1,49077,8278341.1
6655,72993,21,0,52942,7303799.6
6656,91745,30,0,13397,9177089.1
6657,47803,17,0,88890,4785479.5
6658,26162,32,1,11219,2622100.1
6659,64717,37,1,64702,6484598.8
6660,69426,70,1,55147,6948093.6
6661,7954,41,1,39613,803694.0
6662,17341,25,1,10491,1741766.1
6663,36138,81,1,72970,3619052.8
6664,73072,22,1,62242,7310814.9
6665,83352,19,0,22392,8341664.0
6666,32337,8,0,71488,3239612.1
6667,30566,10,0,57709,3061321.4
6668,89114,41,1,72404,8919368.1
6669,3190,59,0,35955,322180.4
6670,77807,91,0,6999,7781711.5
6671,69665,77,0,45517,6967594.8
6672,5475,78,0,4128,557404.7
6673,872,47,1,80519,94371.3
6674,91187,22,0,85642,9123299.7
6675,96711,16,1,83325,9677596.0
6676,39289,58,0,4223,3933825.0
6677,3448,13,1,46201,351335.1
6678,24623,40,0,53020,2469572.3
6679,80995,63,0,59502,8104164.9
6680,62239,95,0,62062,6233248.3
6681,58413,43,1,19305,5852813.0
6682,26484,48,0,67301,2654798.7
6683,93466,6,0,46696,9347751.7
6684,71146,77,1,93340,7123165.7
6685,69133,88,1,75337,6922630.2
6686,16205,88,0,98132,1621809.3
6687,43815,56,1,26014,4387387.5
6688,21396,20,1,72867,2150994.8
6689,52416,40,1,90595,5259907.2
6690,95012,50,0,72198,9505478.9
6691,11617,70,0,60071,1171852.6
6692,96459,4,1,38616,9655536.1
6693,38443,30,0,67564,3854728.1
6694,47982,83,1,44712,4808638.4
6695,89500,80,1,79333,8955536.1
6696,50396,96,1,6518,5044139.5
6697,7759,46,1,55714,784516.5
6698,68925,98,1,95854,6906463.1
6699,67391,31,1,51903,6749765.6
6700,63567,27,1,175,6362145.3
6701,25133,29,0,70744,2516676.0
6702,27823,58,0,11197,2791784.1
6703,3411,92,1,88423,350289.9
6704,44227,21,0,9845,4424786.9
6705,35849,22,1,16624,3594490.0
6706,64430,41,1,95853,6453925.9
6707,57581,22,0,11215,5766399.0
6708,55901,28,0,85786,5594909.5
6709,692,18,1,88239,78924.4
6710,27461,8,1,58458,2755288.3
6711,43496,89,1,80923,4360682.1
6712,8214,19,1,95940,828785.5
6713,57557,19,1,70739,5762136.7
6714,90070,22,1,21889,9017234.3
6715,10482,25,1,80622,1055477.0
6716,41440,40,1,17363,4150108.8
6717,82469,9,1,82793,8250061.5
6718,14774,27,0,37748,1483681.4
6719,5758,88,0,79432,579242.8
6720,51501,96,1,27260,5154868.2
6721,29396,37,1,1673,2947040.5
6722,68947,89,0,21433,6899120.6
6723,49617,9,0,40416,4964077.5
6724,27831,92,0,72385,2788302.9
6725,22348,52,0,51677,2243084.2
6726,67396,67,0,87369,6744101.6
6727,71930,76,0,4249,7197994.8
6728,51837,34,0,49825,5187272.6
6729,1220,83,1,24224,134474.4
6730,85238,3,1,90580,8525952.8
6731,20110,80,1,13153,2021327.5
6732,90178,47,0,73187,9023404.9
6733,2308,57,0,99714,237020.8
6734,64783,78,1,91563,6488470.0
6735,63345,27,0,41954,6337954.0
6736,4802,90,1,7804,490922.8
6737,82506,77,1,3587,8260448.9
6738,91525,14,0,99283,9158303.2
6739,97684,45,0,54887,9772177.6
6740,85990,58,0,68232,8605325.9
6741,88140,45,1,71010,8828417.1
6742,41086,93,1,68920,4116465.7
6743,70872,45,1,4737,7092845.3
6744,50015,86,0,53363,5009733.8
6745,90488,36,0,50770,9056651.2
6746,60050,58,0,25292,6008607.2
6747,57897,28,0,68626,5792780.2
6748,45339,38,1,87137,4541883.3
6749,41167,51,1,41198,4121602.2
6750,63648,42,1,77197,6373960.5
6751,18726,53,0,90586,1876721.9
6752,72938,11,0,19597,7299819.7
6753,8090,17,0,59128,811168.1
6754,20869,6,0,29066,2101176.0
6755,57300,54,0,89847,5732956.2
6756,19430,50,0,30389,1949922.4
6757,22924,38,0,22810,2294397.6
6758,50593,95,1,66432,5066402.1
6759,69667,62,1,76714,6976846.6
6760,23552,49,0,73674,2359256.2
6761,54029,56,1,87156,5411241.8
6762,82948,95,0,25098,8299141.2
6763,4398,80,0,95463,442758.0
6764,51781,69,1,77712,5184433.1
6765,55671,87,1,23301,5574713.0
6766,83281,55,0,63544,8332688.5
6767,49795,19,0,96569,4983282.3
6768,51482,39,1,72829,5153891.4
6769,34236,60,0,64796,3429690.2
6770,64005,87,0,93347,6405309.4
6771,72449,56,1,87561,7252083.3
6772,52771,68,1,17813,5284748.6
6773,68106,51,0,16633,6818219.0
6774,99907,6,1,89857,9994473.9
6775,42253,39,0,16710,4228711.8
6776,82295,43,1,50452,8236958.5
6777,77466,26,0,39000,7753678.9
6778,33625,6,0,96233,3367500.4
6779,31612,18,0,69248,3164839.1
6780,82524,50,1,37792,8259448.5
6781,68038,54,0,73990,6807415.1
6782,68144,88,0,79596,6825041.1
6783,89946,39,0,18073,9002540.6
6784,95546,26,1,46948,9565439.5
6785,39742,30,0,80417,3977539.4
6786,210,75,1,25150,28028.0
6787,99431,12,1,13699,9946390.1
6788,40960,21,1,30112,4102102.0
6789,97082,56,1,97850,9715287.3
6790,69705,5,0,32493,6984450.3
6791,41324,76,1,67427,4138064.0
6792,3461,97,1,1224,358703.3
6793,68933,10,0,32569,6894438.9
6794,13054,40,1,26433,1311257.9
6795,87705,98,1,91194,8778255.9
6796,44859,95,0,88314,4496708.7
6797,10134,98,0,85337,1015389.3
6798,45184,83,0,46789,4521371.5
6799,14862,49,0,44004,1491791.4
6800,41989,2,1,15866,4209907.4
6801,70690,21,0,63034,7073132.2
6802,48443,29,1,883,4854913.4
6803,51442,13,0,99439,5152369.2
6804,71256,87,1,73220,7136102.9
6805,22100,52,0,72762,2217330.5
6806,59726,26,0,10265,5978949.6
6807,33201,17,1,81051,3329880.1
6808,28706,84,1,75019,2875896.6
6809,88287,76,0,76985,8837290.9
6810,57182,90,1,51928,5728972.2
6811,30918,43,0,45112,3099241.3
6812,47749,48,0,58284,4778728.0
6813,4229,78,1,44250,427872.1
6814,89940,55,0,87608,8995621.7
6815,26271,35,1,50693,2635559.8
6816,18639,66,1,98031,1867531.5
6817,97760,81,1,57773,9785459.0
6818,74171,68,1,22509,7423971.7
6819,76423,71,1,80511,7656245.7
6820,40115,28,0,84295,4015695.3
6821,7888,47,1,65508,794180.4
6822,33018,53,0,21706,3303609.5
6823,13123,42,1,39780,1321158.0
6824,59608,69,0,9999,5968780.2
6825,55198,2,1,83765,5528250.3
6826,66504,72,1,15252,6661493.8
6827,14386,43,1,95013,1448793.7
6828,9817,22,0,73013,989421.2
6829,92494,18,0,76507,9254500.4
6830,36649,92,1,89495,3672422.6
6831,78163,58,0,54833,7822877.6
6832,53877,54,1,98233,5396902.1
6833,76130,47,1,90886,7621164.8
6834,63172,80,1,86149,6327173.0
6835,96595,90,1,60554,9671244.2
6836,85743,76,0,95177,8580878.4
6837,99740,19,1,19246,9982698.9
6838,32839,17,1,60801,3294617.1
6839,38480,99,0,49828,3853735.0
6840,84970,20,1,45030,8504061.8
6841,90115,40,0,31609,9012893.7
6842,19069,78,1,14650,1910241.7
6843,8528,10,1,16738,861004.8
6844,51010,24,1,5199,5106590.8
6845,36256,48,1,73295,3633301.3
6846,49956,8,1,50026,5000197.9
6847,97578,97,1,74748,9764792.6
6848,85024,52,0,16416,8506042.7
6849,66169,40,0,81934,6623375.3
6850,2895,52,0,18272,292915.8
6851,25805,49,0,30835,2591493.1
6852,13073,86,1,82623,1316580.1
6853,57213,82,0,63802,5725473.4
6854,73479,58,1,88577,7356083.4
6855,52397,92,0,3734,5241599.0
6856,82897,72,1,6634,8298456.1
6857,9242,90,0,60046,930448.8
6858,87603,45,0,72028,8762692.9
6859,99516,73,0,96226,9955482.2
6860,74819,66,0,54891,7484727.0
6861,12101,91,0,74434,1215445.6
6862,5540,14,0,13554,559407.5
6863,43411,79,1,50826,4350544.9
6864,33928,19,1,55365,3401310.6
6865,42011,93,0,39280,4203445.1
6866,85202,24,1,88240,8530631.1
6867,80617,41,0,15835,8062892.0
6868,460,3,0,30477,47257.3
6869,13005,81,0,23259,1304605.0
6870,70202,2,0,45522,7025433.0
6871,13400,40,1,25105,1351303.0
6872,29619,41,0,78774,2967787.3
6873,85246,53,1,63544,8530688.0
6874,20375,37,0,66271,2042174.7
6875,63010,38,0,31965,6308475.2
6876,59172,15,1,82528,5927710.5
6877,20685,100,1,50134,2077651.2
6878,81814,2,0,50931,8184989.6
6879,77309,46,0,14269,7735889.0
6880,55917,74,0,17288,5594069.4
6881,55474,81,1,24787,5553845.2
6882,67509,79,1,50528,6761569.6
6883,36387,2,1,47620,3645155.0
6884,31244,99,0,10557,3132092.0
6885,12010,3,1,17642,1205863.6
6886,33249,73,0,7632,3327793.7
6887,1042,60,1,90075,116146.9
6888,35498,1,1,84229,3561303.3
6889,75598,30,1,8947,7568656.1
6890,45893,1,0,34571,4596499.7
6891,43588,77,1,96253,4365377.8
6892,33260,63,0,95965,3328632.9
6893,74169,49,0,44714,7421839.5
6894,1271,87,0,3718,128255.0
6895,61435,45,1,34008,6155348.9
6896,94934,54,1,44933,9499856.7
6897,94904,5,0,96404,9497623.0
6898,10944,27,0,57917,1099743.7
6899,39171,90,1,79154,3923469.2
6900,28495,61,1,65868,2860568.3
6901,54250,57,0,95592,5431886.1
6902,53001,94,0,88980,5306618.6
6903,4299,28,1,9661,441384.8
6904,8978,57,1,77263,905148.0
6905,66542,15,1,94714,6659594.7
6906,90179,16,1,46384,9022516.1
6907,15724,37,1,68998,1589321.9
6908,35523,78,1,74615,3560958.9
6909,71443,26,0,50391,7146766.3
6910,84930,73,0,34819,8496751.7
6911,44637,13,1,81873,4473507.1
6912,40089,58,1,45594,4016591.9
6913,92942,51,0,85018,9298850.1
6914,66099,73,1,44712,6616281.4
6915,55320,47,1,19898,5542804.8
6916,42346,22,1,22255,4241310.8
6917,69778,12,0,77479,6988206.1
6918,87565,24,1,37643,8760812.5
6919,59234,74,1,28557,5936567.1
6920,10838,90,0,10683,1086957.1
6921,10821,71,1,53893,1100557.1
6922,67531,64,0,31977,6760858.2
6923,66542,19,0,39638,6660410.4
6924,87294,92,0,86427,8740010.2
6925,69648,9,0,14857,6965618.1
6926,6373,91,0,69547,646190.5
6927,56126,98,0,1458,5622399.8
6928,47373,80,1,91272,4744247.7
6929,70346,18,0,13840,7041725.7
6930,59009,42,1,70478,5908459.6
6931,13982,75,1,93680,1408422.6
6932,17687,33,0,23804,1771295.9
6933,83606,57,0,23295,8365435.2
6934,54111,7,1,80658,5418802.6
6935,88554,37,0,96016,8859758.0
6936,41309,44,0,72437,4136015.3
6937,87066,47,1,36376,8718414.0
6938,27921,84,0,12300,2799272.2
6939,34723,46,1,24571,3476474.3
6940,76929,46,1,1682,7696040.9
6941,29141,92,1,44478,2926194.9
6942,17583,54,1,98489,1765645.0
6943,59501,23,0,20054,5956711.1
6944,24537,6,0,40757,2455081.4
6945,83641,37,0,11236,8365598.6
6946,16046,11,0,13530,1606409.7
6947,84791,74,1,19649,8490703.1
6948,86215,79,1,59061,8630496.6
6949,46356,30,1,74337,4648974.7
6950,77196,2,0,55058,7726722.1
6951,5725,16,0,13057,576509.9
6952,84322,39,0,57146,8437871.7
6953,25602,39,0,89965,2568817.6
6954,19857,30,1,34292,1994317.6
6955,49033,16,0,92101,4907507.8
6956,65369,9,0,20095,6539399.9
6957,27428,23,0,26581,2746938.8
6958,38057,21,1,75549,3820611.7
6959,29273,36,0,21071,2930120.0
6960,76712,48,1,49336,7675385.1
6961,44917,89,1,12473,4504064.4
6962,45390,22,1,1136,4545301.1
6963,45889,16,1,69679,4593571.1
6964,65280,11,1,23446,6531738.9
6965,72050,59,0,74407,7214204.5
6966,98712,28,1,72034,9881657.2
6967,22713,33,0,40380,2277018.4
6968,67105,12,0,45851,6716149.4
6969,96562,20,0,56610,9662306.9
6970,60368,100,1,27622,6043393.8
6971,99820,12,0,18601,9987501.4
6972,12386,19,1,95375,1248980.8
6973,49425,14,1,77532,4952474.6
6974,13628,79,0,11666,1368408.3
6975,30779,64,0,64577,3080536.0
6976,92770,79,1,63155,9282866.1
6977,83104,50,1,46701,8317986.5
6978,97284,89,1,5628,9738363.0
6979,5977,71,0,97392,599038.5
6980,48179,49,0,9107,4821918.7
6981,71000,15,1,50253,7105944.6
6982,2246,14,0,35071,226661.5
6983,97491,95,0,83428,9753285.2
6984,98267,55,0,32069,9828650.9
6985,34837,4,1,72956,3492788.5
6986,25996,3,1,9008,2607460.4
6987,52151,56,1,44813,5221936.1
6988,36327,41,0,52894,3635910.4
6989,28285,2,0,82763,2833869.5
6990,15451,78,1,61184,1553369.9
